117930 25433
6624 9081 11.2667
6624 9188 10.2593
6624 9383 15.2758
6624 9424 10.2759
6624 9544 13.3017
6624 9745 13.3141
6624 10003 10.1742
6624 10095 10.2525
6624 10185 10.3199
6624 10241 10.3287
6624 10266 12.2405
6624 10335 12.2673
6624 10471 13.2922
6624 10625 13.2985
6624 10951 10.262
6624 10972 13.331
6624 11616 10.2901
6624 11695 11.2292
6624 11723 12.3436
6624 12061 15.2578
6624 12158 10.3417
6624 12412 10.2776
6624 12760 12.1807
6624 12850 10.2248
6624 12904 20.2798
6624 12948 14.2817
6624 13829 12.2977
6624 14024 11.2961
6624 14353 11.2702
6624 14406 10.1775
6624 14749 10.3205
6624 14895 12.3104
6624 15201 14.3195
6624 15213 13.3221
6624 15270 13.3086
6624 15551 12.3226
6624 15680 12.404
6624 16149 14.2749
6624 16150 10.2527
6624 16255 10.2868
6624 16259 19.2821
6624 16400 11.2625
6624 16472 12.3224
6624 16656 10.271
6624 16968 11.3037
6624 17374 10.2906
6624 17597 10.2162
6624 18008 10.3336
6624 18090 10.3202
6624 18172 11.2543
6624 18298 12.3128
6624 19422 10.2516
6624 19759 12.2878
6624 20980 10.3109
6624 23431 12.2601
6624 26407 11.2517
6624 26950 10.3247
6624 27661 10.3104
6624 30471 11.2733
6624 32207 10.2051
6624 32682 10.1837
6840 8752 11.2016
6840 10335 10.2348
6840 12904 13.2512
6840 16259 10.2572
6841 7153 10.2337
6841 8936 10.2308
6841 9745 11.3095
6841 12904 14.2761
6841 12948 10.274
6841 15203 10.3085
6841 15270 10.3063
6841 16259 15.2812
6841 16400 10.2601
6841 16656 10.2652
6841 17995 11.2628
6841 18090 10.3111
6841 18468 12.2688
6841 19422 10.2472
6841 25245 10.3449
6942 8652 15.2086
6942 8752 21.2012
6942 8755 13.2065
6942 8760 14.2013
6942 8936 11.1968
6942 8985 12.1968
6942 9383 10.2062
6942 9745 11.2236
6942 10241 11.2272
6942 10951 10.213
6942 11981 10.2081
6942 12061 10.2016
6942 12760 13.1995
6942 12904 18.2056
6942 12913 10.2018
6942 12917 10.2054
6942 12948 13.2124
6942 14281 10.21
6942 15213 11.2142
6942 15270 11.1914
6942 16255 14.2131
6942 16259 13.2111
6942 17995 11.2082
6942 19422 10.202
6942 25245 12.2216
6942 26407 10.2001
6942 30471 10.1923
6998 7136 11.2763
6998 8344 11.322
6998 10335 10.287
6998 12158 12.3839
6998 12850 11.2581
6998 12904 11.2722
6998 13606 11.3145
6998 13997 10.3216
6998 14373 13.3673
6998 14895 10.3328
6998 15201 12.3421
6998 15551 13.3328
6998 16149 10.3323
6998 16259 12.2731
6998 26377 10.2653
7050 12904 10.2273
7117 12904 12.192
7132 8936 10.2166
7132 8950 10.2543
7132 9081 10.2361
7132 9168 10.211
7132 9188 12.2681
7132 12186 10.2242
7132 12760 13.2089
7132 12850 11.2284
7132 12904 14.2119
7132 12948 11.2322
7132 15551 10.2461
7132 16149 11.2792
7132 16259 11.216
7136 7153 14.2125
7136 7222 10.2529
7136 8163 11.3087
7136 8344 15.2615
7136 8555 10.233
7136 8652 12.2285
7136 8668 15.2278
7136 8788 10.2076
7136 8950 18.2354
7136 9081 11.2389
7136 9252 11.2474
7136 9440 15.2501
7136 9525 11.243
7136 9660 10.2457
7136 9745 16.2638
7136 10044 11.2774
7136 10625 10.2347
7136 11077 14.2343
7136 11086 11.3113
7136 11351 10.219
7136 11723 20.2596
7136 12061 12.2306
7136 12158 18.289
7136 12412 10.2444
7136 12744 10.2413
7136 12760 14.2009
7136 12850 20.2193
7136 12904 22.2408
7136 12948 15.244
7136 13175 14.2195
7136 13606 11.2673
7136 13941 14.2467
7136 13962 17.2658
7136 13997 17.2575
7136 14024 20.2548
7136 14193 13.2376
7136 14281 16.2474
7136 14323 16.2668
7136 14353 10.2341
7136 14373 15.2905
7136 14588 11.2883
7136 14594 11.3027
7136 14692 10.264
7136 14749 11.2473
7136 14784 17.2376
7136 14785 11.2319
7136 14895 15.2623
7136 15186 10.2375
7136 15201 14.2656
7136 15213 13.2591
7136 15551 16.264
7136 16149 18.2499
7136 16259 12.238
7136 16404 10.2442
7136 16968 10.2556
7136 17597 11.2081
7136 17610 12.2354
7136 17795 12.2831
7136 17797 14.296
7136 17827 10.2163
7136 20980 10.251
7136 23186 10.2815
7136 23355 10.231
7136 24119 11.2364
7136 24627 10.2825
7136 26377 10.2304
7136 26400 10.242
7153 8668 12.1867
7153 8788 10.1762
7153 8936 12.1958
7153 8950 10.1921
7153 9383 10.2238
7153 11077 10.195
7153 11616 10.2305
7153 12061 13.2149
7153 12158 10.2498
7153 12760 13.1575
7153 12850 14.1826
7153 12904 19.2294
7153 12948 12.2212
7153 13606 10.2584
7153 14024 12.2315
7153 14248 11.2075
7153 14281 11.2159
7153 15201 11.2431
7153 15551 10.2606
7153 16149 13.2063
7153 16150 10.2002
7153 16259 13.2185
7153 16968 12.2373
7153 18298 10.2543
7153 23186 10.2617
7153 30471 10.2178
7222 8668 10.278
7270 12061 10.2003
7270 12904 10.2099
7270 16259 11.2127
7436 12904 11.2599
7541 8668 12.2223
7541 8707 12.2188
7541 8950 10.2196
7541 9081 10.2207
7541 9188 11.2309
7541 9440 10.2197
7541 10266 11.1959
7541 10335 10.2132
7541 11077 11.212
7541 12186 10.1948
7541 12760 10.1884
7541 12850 11.2049
7541 12904 13.1862
7541 12948 10.2101
7541 13606 11.2022
7541 14895 12.2405
7541 15551 11.2134
7541 16149 11.2522
7541 16259 10.2001
7604 8668 10.2329
7604 10335 11.2389
7608 10972 11.3812
7608 12904 14.3115
7608 15213 10.3513
7788 12904 10.2018
8163 8344 10.3719
8163 8652 10.2629
8163 9383 11.3048
8163 9440 10.3709
8163 9525 11.3339
8163 9745 15.3823
8163 11086 11.5226
8163 11393 12.4123
8163 11616 11.3382
8163 11723 13.404
8163 12158 13.456
8163 12850 11.2653
8163 12904 15.3346
8163 12948 18.3456
8163 13175 11.2512
8163 13606 13.4198
8163 13962 13.4075
8163 13997 14.3804
8163 14024 16.3627
8163 14373 11.4404
8163 14784 11.32
8163 14895 10.3958
8163 15201 12.4214
8163 15213 14.399
8163 15680 14.5598
8163 16149 11.3583
8163 16472 11.4216
8163 16968 10.4016
8163 19422 10.3012
8163 20980 12.3767
8163 23373 11.3948
8163 24566 11.5121
8312 12850 10.2066
8312 12904 11.239
8344 8652 11.2449
8344 8752 10.2183
8344 8950 10.2667
8344 9440 11.2869
8344 9745 14.2986
8344 11077 12.2582
8344 11086 11.3711
8344 11351 10.2301
8344 11723 12.2884
8344 12158 13.3441
8344 12760 13.209
8344 12850 14.2421
8344 12904 14.2625
8344 12948 14.2744
8344 13175 12.2305
8344 13606 12.3033
8344 13962 13.3042
8344 13997 14.2951
8344 14024 15.2861
8344 14193 10.2497
8344 14281 10.2758
8344 14373 11.3307
8344 14785 10.2433
8344 14895 11.3087
8344 15201 15.311
8344 15203 10.2783
8344 15551 14.3003
8344 16149 14.2941
8344 16150 11.2517
8344 16259 15.2665
8344 16400 11.2681
8344 17610 10.2551
8344 17797 10.3536
8344 17827 10.2279
8344 18090 12.3188
8344 18298 11.2796
8344 19422 11.2511
8344 20980 12.2888
8344 26377 11.247
8344 26400 11.26
8344 29873 12.2705
8344 32207 10.1885
8555 10625 13.2928
8555 10972 12.3283
8555 11723 12.3362
8555 12904 20.2643
8555 12948 10.2504
8555 13606 10.3113
8555 13829 10.2783
8555 14024 12.2636
8555 14281 12.2277
8555 14353 11.2461
8555 14747 10.2318
8555 14749 10.321
8555 16259 17.2567
8555 23431 10.2256
8555 25245 16.3352
8555 25453 11.2813
8555 26950 10.2986
8555 31641 10.34
8651 8652 14.225
8651 8668 11.2373
8651 8752 14.203
8651 8760 12.1943
8651 8788 10.2175
8651 8985 12.2193
8651 9692 10.2179
8651 10266 12.1925
8651 11077 11.2381
8651 12061 11.2044
8651 12142 10.2566
8651 12158 11.2694
8651 12730 10.2245
8651 12760 11.2173
8651 12904 12.2017
8651 12913 11.2089
8651 14281 10.2311
8651 16259 11.212
8651 16400 11.2339
8652 8668 15.2218
8652 8707 10.2087
8652 8744 12.1953
8652 8752 21.2038
8652 8754 11.2086
8652 8755 12.2078
8652 8760 20.1979
8652 8786 13.1742
8652 8788 15.2032
8652 8936 13.2068
8652 8945 10.1921
8652 8950 11.2307
8652 8985 20.2112
8652 9188 12.2452
8652 9252 12.2343
8652 9383 15.2095
8652 9440 11.2289
8652 9692 11.2042
8652 9745 21.2399
8652 10241 10.2369
8652 10266 11.1896
8652 10335 13.225
8652 10972 12.2117
8652 11077 12.2282
8652 12053 10.2136
8652 12061 11.2151
8652 12158 13.2634
8652 12211 10.2371
8652 12574 10.2362
8652 12744 10.2262
8652 12760 14.2092
8652 12850 16.2162
8652 12904 30.2188
8652 12913 17.2054
8652 12917 11.2082
8652 12918 12.2298
8652 12948 16.2254
8652 13175 13.2129
8652 13606 15.233
8652 13962 18.2369
8652 13997 14.2357
8652 14024 20.2337
8652 14193 10.2212
8652 14281 14.2345
8652 14784 11.2236
8652 14785 18.2266
8652 14895 10.242
8652 15201 11.2386
8652 15213 19.2301
8652 15270 12.1888
8652 15680 10.2718
8652 16149 10.2394
8652 16255 14.2252
8652 16259 16.2183
8652 16344 10.2027
8652 16400 16.2257
8652 16885 10.2494
8652 16968 14.2303
8652 17374 11.2339
8652 17995 12.2141
8652 18090 12.2566
8652 18169 10.1641
8652 18298 12.2234
8652 18887 10.1648
8652 20016 10.1888
8652 23373 13.2487
8652 23431 12.219
8652 25245 14.2184
8652 26407 11.2023
8652 26950 10.227
8652 29873 10.2297
8652 35661 10.1983
8668 8707 10.2398
8668 8752 12.2054
8668 8760 10.1983
8668 8950 15.2352
8668 8985 16.2098
8668 9064 12.2388
8668 9081 11.2518
8668 9168 11.1735
8668 9188 12.2513
8668 9252 11.2466
8668 9383 11.2182
8668 9427 13.1973
8668 9440 10.2485
8668 9525 13.2552
8668 9745 10.2579
8668 10266 10.2125
8668 10335 11.2349
8668 11077 13.241
8668 11723 10.2423
8668 11981 12.2081
8668 12061 15.218
8668 12158 16.2893
8668 12175 11.2486
8668 12760 12.205
8668 12850 15.223
8668 12904 13.2235
8668 12909 10.2375
8668 12948 13.2395
8668 13175 11.2111
8668 13941 10.2394
8668 13997 10.2544
8668 14248 10.2225
8668 14376 10.2531
8668 14588 11.2624
8668 16400 10.245
8668 20980 10.2549
8668 23186 10.259
8686 12904 11.2667
8707 12904 10.2399
8707 12948 10.2541
8744 8752 16.1919
8744 8754 12.1813
8744 8760 13.1975
8744 8936 10.1876
8744 8969 10.1668
8744 8981 10.1887
8744 8985 14.1812
8744 12904 13.1871
8744 12917 11.1847
8744 16259 11.1907
8752 8754 14.192
8752 8755 15.1941
8752 8758 10.1908
8752 8760 26.1972
8752 8786 10.1798
8752 8788 10.1849
8752 8936 14.1919
8752 8981 13.1959
8752 8985 22.1921
8752 9168 14.1803
8752 9188 10.2112
8752 9383 13.1934
8752 9544 12.195
8752 9692 10.2008
8752 9745 16.2119
8752 10241 12.2122
8752 10266 10.1834
8752 10335 12.1958
8752 10471 10.1797
8752 10625 11.1814
8752 10951 11.2022
8752 11077 15.2041
8752 11266 11.206
8752 11981 10.198
8752 12053 11.1974
8752 12061 16.1936
8752 12334 12.2001
8752 12739 10.1901
8752 12760 21.1962
8752 12850 15.1954
8752 12904 20.1961
8752 12913 18.1945
8752 12917 14.1962
8752 12918 13.2047
8752 12948 15.2038
8752 13136 10.1826
8752 13175 11.1915
8752 13606 11.2117
8752 13922 11.1951
8752 13932 12.2039
8752 14281 12.2053
8752 15201 12.2117
8752 15213 11.2031
8752 15222 10.1988
8752 15270 11.1758
8752 16255 14.2014
8752 16259 21.2004
8752 16369 11.1876
8752 16400 15.2072
8752 16544 10.177
8752 17374 11.2182
8752 17995 13.1979
8752 18090 12.2228
8752 18172 12.1829
8752 19422 11.1952
8752 19816 12.1628
8752 25245 13.203
8752 26407 16.1894
8752 27629 10.1568
8752 29873 12.2096
8752 30471 12.1801
8752 32207 10.1738
8754 8760 14.181
8754 9383 10.2088
8754 12061 10.2017
8754 12760 10.2022
8754 12904 16.2028
8754 12913 11.2024
8754 16259 13.2021
8755 8760 13.1852
8755 8936 14.2081
8755 9383 11.2582
8755 9544 11.2694
8755 9745 18.2689
8755 10241 11.2953
8755 10266 11.2163
8755 10471 10.2741
8755 10625 12.2625
8755 11616 11.2498
8755 12061 11.2336
8755 12904 25.2492
8755 12948 15.2426
8755 13160 10.305
8755 13606 10.2882
8755 14024 10.2536
8755 14749 14.2936
8755 14895 12.2534
8755 15213 12.2689
8755 15270 20.2797
8755 16255 10.2622
8755 16259 17.2485
8755 16400 12.2268
8755 17596 10.2418
8755 17706 10.2512
8755 17995 10.2332
8755 19759 11.2905
8755 19816 11.2302
8755 25245 14.307
8755 26407 10.2387
8755 27629 10.2766
8755 29873 10.2677
8758 8985 10.1975
8758 12760 10.205
8758 13922 10.1823
8760 8786 11.1815
8760 8936 10.1906
8760 8981 13.1953
8760 8985 16.1816
8760 9692 10.2104
8760 9745 12.1982
8760 10335 11.1837
8760 11981 10.1893
8760 12061 11.1843
8760 12739 12.1932
8760 12760 17.1932
8760 12850 10.1885
8760 12904 21.1862
8760 12913 20.189
8760 12917 12.186
8760 12948 13.197
8760 13175 10.1817
8760 13922 10.1946
8760 13932 13.2038
8760 14281 11.198
8760 16259 13.1915
8760 16400 12.2012
8786 8788 10.1667
8786 8924 10.1939
8786 8985 10.189
8786 12904 10.1289
8786 12917 11.198
8786 16259 11.1393
8788 8936 10.191
8788 8950 11.2032
8788 9383 10.211
8788 9440 11.2184
8788 9745 18.2371
8788 10241 10.2268
8788 11077 11.2269
8788 11616 11.2107
8788 12061 10.2043
8788 12211 10.2243
8788 12760 10.1904
8788 12850 13.2047
8788 12904 21.2089
8788 12948 14.2147
8788 13606 10.2236
8788 13962 10.2326
8788 14024 12.2256
8788 14784 12.2177
8788 14785 16.2122
8788 14895 10.2363
8788 15270 12.2079
8788 16149 11.2256
8788 16259 14.2176
8788 16344 10.1941
8788 16400 10.219
8788 17995 12.219
8788 18298 11.2135
8788 20016 10.1843
8788 20980 12.2335
8788 23373 13.2377
8788 25245 11.2294
8788 26407 10.201
8788 26950 10.227
8788 29873 11.2337
8924 12917 13.2126
8933 8950 11.2222
8933 12850 10.2076
8933 12904 10.2297
8933 12948 12.2365
8933 25245 10.2549
8935 12904 12.1968
8935 14248 11.1985
8935 16150 10.2167
8935 16259 10.2107
8936 8937 10.1846
8936 8945 10.2022
8936 8950 12.2238
8936 8985 11.1855
8936 9081 10.2157
8936 9168 10.1781
8936 9188 10.23
8936 9424 10.2314
8936 9544 13.2159
8936 9745 11.2407
8936 10095 11.1895
8936 10266 12.1948
8936 10335 10.2185
8936 12061 10.2083
8936 12588 11.2055
8936 12760 13.1827
8936 12850 15.2045
8936 12904 24.219
8936 12948 14.2273
8936 14281 12.2281
8936 14323 10.2443
8936 14353 10.2201
8936 14588 11.2643
8936 14749 12.2212
8936 14895 11.2492
8936 14935 10.223
8936 15213 10.2405
8936 15270 12.2048
8936 15551 10.2465
8936 16149 13.2391
8936 16150 11.2124
8936 16255 13.2188
8936 16259 18.2212
8936 16297 10.2299
8936 16369 11.1818
8936 16390 10.2072
8936 16656 13.2212
8936 17596 10.2038
8936 17995 12.2049
8936 18172 14.1978
8936 18298 12.2308
8936 19759 10.187
8936 26407 10.1968
8936 30471 10.1989
8945 9544 10.2397
8945 9745 10.2426
8945 12904 14.2146
8945 12948 12.2279
8945 13175 10.1907
8950 8982 16.2206
8950 8985 12.2072
8950 9081 10.2349
8950 9168 11.2128
8950 9188 14.2671
8950 9427 14.2207
8950 9440 14.2491
8950 9660 11.2617
8950 9745 12.2501
8950 11077 14.2322
8950 12158 12.3026
8950 12175 15.2674
8950 12186 10.2292
8950 12760 14.2076
8950 12850 20.2294
8950 12904 18.2211
8950 12948 13.2389
8950 13941 12.2442
8950 13997 10.2568
8950 14024 10.2453
8950 14248 13.2082
8950 14281 12.2533
8950 14323 12.264
8950 14353 10.2278
8950 14373 13.291
8950 14895 11.27
8950 15201 10.2702
8950 15551 11.2543
8950 16149 14.277
8950 16150 10.2274
8950 16344 10.2124
8969 12904 11.161
8980 8985 13.2064
8980 12760 11.2148
8981 8985 10.1993
8981 12913 10.1996
8982 8985 12.1959
8982 12760 10.2032
8982 12850 10.199
8985 9168 13.1878
8985 9188 12.2251
8985 9252 10.2159
8985 9383 14.1939
8985 9427 12.2012
8985 9745 16.215
8985 10266 10.1758
8985 10335 12.2056
8985 10951 10.1967
8985 11077 14.2189
8985 11981 11.2028
8985 12053 10.2122
8985 12061 15.1969
8985 12158 10.2256
8985 12412 10.197
8985 12574 10.2064
8985 12730 10.2168
8985 12739 10.1996
8985 12760 17.2058
8985 12850 13.2039
8985 12904 16.1956
8985 12913 10.2003
8985 12918 10.2266
8985 12948 15.2006
8985 13175 10.2023
8985 13932 10.2
8985 13997 10.2084
8985 14281 10.209
8985 15201 10.201
8985 15203 10.2079
8985 16259 13.1983
8985 16400 13.2078
8985 16968 10.1927
8985 17374 12.2017
8985 17995 10.2051
8985 18090 14.2252
8985 18169 10.1654
8985 19422 11.1948
8985 20016 12.1778
8985 20918 13.2059
8985 23431 11.2011
8986 12904 16.272
8986 16259 12.2671
8986 25453 15.2797
9040 9544 12.2772
9040 12904 11.2554
9040 19816 10.2093
9064 9745 10.2544
9064 11086 10.2766
9064 12158 15.269
9064 12850 11.2168
9064 12904 12.222
9064 13997 12.246
9064 14193 10.2308
9064 14785 10.2265
9081 9188 11.2639
9081 10335 10.2513
9081 12158 10.3004
9081 12760 16.2096
9081 12850 14.2307
9081 12904 16.239
9081 14895 11.2776
9081 15551 12.253
9081 16149 11.2671
9081 16150 10.2336
9081 16259 16.2477
9081 18298 10.2484
9158 9745 10.2591
9158 12061 10.2176
9158 12158 12.3126
9158 12850 13.229
9158 12904 13.2242
9158 13997 10.2672
9158 16149 11.2861
9158 16259 11.2339
9168 9188 11.2144
9168 11981 10.1671
9168 12760 16.1938
9168 12850 13.1905
9168 12904 12.1667
9188 9440 12.2637
9188 10266 10.2052
9188 10335 16.2612
9188 11077 10.2559
9188 12061 11.2331
9188 12158 11.3258
9188 12412 10.2358
9188 12760 16.218
9188 12850 15.2439
9188 12904 15.2388
9188 12948 13.2548
9188 13606 11.2587
9188 13941 10.2689
9188 15551 10.2728
9188 16149 12.2963
9188 16259 12.2411
9188 17374 10.2682
9188 18090 10.2979
9252 9383 10.236
9252 9525 10.2643
9252 9745 14.2816
9252 11723 12.2686
9252 12158 13.3178
9252 12850 13.2326
9252 12904 15.2481
9252 12948 10.257
9252 13175 13.2271
9252 13962 10.2848
9252 13997 14.2803
9252 14024 12.2703
9252 14193 10.2429
9252 14785 11.2411
9252 16968 10.2716
9252 18298 10.2621
9252 20980 12.2764
9252 24119 10.2505
9299 12904 12.2626
9299 16259 11.2603
9383 9745 18.2715
9383 10241 14.3004
9383 10266 13.2154
9383 10335 10.2294
9383 10471 13.281
9383 10625 12.2663
9383 10951 10.2456
9383 10972 13.3059
9383 11077 11.2272
9383 11351 12.2281
9383 11616 12.2527
9383 11695 10.2348
9383 11723 10.3116
9383 12061 16.2369
9383 12158 11.265
9383 12211 10.2704
9383 12412 10.257
9383 12760 11.1799
9383 12850 13.1981
9383 12904 27.2525
9383 12913 10.206
9383 12918 10.238
9383 12948 12.2429
9383 13175 11.217
9383 13606 13.2895
9383 13962 10.2744
9383 13997 10.2497
9383 14024 13.2557
9383 14193 12.2578
9383 14749 10.2998
9383 14785 12.2237
9383 15106 10.2405
9383 15201 12.2549
9383 15213 16.2703
9383 15270 12.2852
9383 15680 11.3131
9383 16255 11.2677
9383 16259 19.25
9383 16400 10.226
9383 16968 11.2431
9383 17374 10.2388
9383 17617 10.2562
9383 17959 10.3114
9383 18008 10.2922
9383 18090 13.27
9383 18298 13.2792
9383 19422 10.2199
9383 19759 10.3011
9383 20980 11.26
9383 23420 11.2593
9383 23431 10.2252
9383 24119 11.2783
9383 25245 12.3115
9383 27629 13.2861
9383 30471 10.2516
9383 35661 10.2167
9424 9745 10.2744
9424 12850 10.2202
9424 12904 19.2485
9424 15213 10.2785
9424 15551 11.2921
9424 16149 10.2685
9424 16259 10.2482
9427 12175 11.2185
9440 9745 12.2923
9440 9778 10.2382
9440 10241 10.2944
9440 10266 11.2272
9440 10335 10.2569
9440 11077 15.2451
9440 11451 10.3371
9440 11616 10.2603
9440 11723 12.297
9440 12158 14.3318
9440 12211 11.2843
9440 12760 12.1918
9440 12850 19.228
9440 12904 23.259
9440 12948 14.2688
9440 13606 11.3045
9440 13997 11.2884
9440 14024 10.279
9440 14353 12.2572
9440 14373 10.3169
9440 14376 10.2438
9440 14588 10.3199
9440 14594 10.348
9440 14895 12.3002
9440 15201 10.3064
9440 15551 12.3005
9440 15680 10.3777
9440 16149 13.2799
9440 16150 11.2467
9440 16259 14.2632
9440 16344 15.2539
9440 16968 11.293
9440 18172 10.2339
9440 18298 12.2814
9440 20980 10.2875
9525 9745 15.2884
9525 11077 10.2544
9525 11723 14.2924
9525 12158 12.3146
9525 12850 11.2282
9525 12904 13.2509
9525 12948 16.2607
9525 13175 10.2235
9525 13962 10.2908
9525 14024 10.2721
9525 14784 11.2568
9525 14785 10.2327
9525 15201 10.2859
9525 16149 10.2696
9544 9745 12.2942
9544 10185 10.3333
9544 10241 10.3102
9544 10972 10.3263
9544 11616 11.2764
9544 12061 10.246
9544 12904 20.2627
9544 12948 13.2597
9544 13160 10.3357
9544 14749 12.3153
9544 15270 12.3061
9544 16259 14.2682
9544 16344 10.2517
9544 16400 10.2462
9544 16656 11.2478
9544 17995 10.2544
9544 18169 10.2627
9544 18172 13.2491
9544 19816 14.2465
9544 26096 10.2625
9544 26407 10.2512
9544 27629 10.3012
9544 49006 11.2689
9660 12760 10.202
9660 12850 11.2247
9660 12904 11.2366
9692 12158 11.2335
9692 13997 10.2017
9731 12904 10.1904
9745 9778 10.2412
9745 10044 10.3431
9745 10046 10.3257
9745 10095 11.2453
9745 10241 18.3232
9745 10266 13.2339
9745 10382 10.2611
9745 10471 10.2767
9745 10588 11.2823
9745 10625 15.2832
9745 10972 11.3146
9745 11077 17.2624
9745 11086 13.3824
9745 11266 11.3153
9745 11351 15.2413
9745 11393 15.3305
9745 11583 11.2722
9745 11616 16.2782
9745 11723 16.3276
9745 12061 15.2593
9745 12076 11.3311
9745 12142 10.2825
9745 12158 18.3435
9745 12211 11.3059
9745 12730 10.2848
9745 12744 10.2793
9745 12760 12.1986
9745 12850 18.236
9745 12904 32.2781
9745 12948 27.2813
9745 13160 12.3797
9745 13175 17.2367
9745 13562 11.2963
9745 13606 17.3242
9745 13829 11.2865
9745 13962 25.3205
9745 13976 13.3004
9745 13997 19.3025
9745 14024 28.2971
9745 14174 10.3731
9745 14193 16.2704
9745 14248 12.2633
9745 14281 12.2724
9745 14373 13.3314
9745 14406 10.1738
9745 14588 11.338
9745 14594 10.3562
9745 14749 10.3069
9745 14784 17.2718
9745 14785 22.2486
9745 14895 18.3107
9745 14935 10.287
9745 15186 10.2704
9745 15201 16.3143
9745 15213 24.3144
9745 15222 14.3003
9745 15270 21.2865
9745 15401 11.3269
9745 15551 14.3126
9745 15680 14.3924
9745 15879 10.2999
9745 15903 10.2722
9745 16149 14.2819
9745 16255 13.2869
9745 16259 18.28
9745 16344 10.264
9745 16400 19.2675
9745 16472 10.3165
9745 16968 12.2979
9745 17596 12.2639
9745 17597 11.2199
9745 17610 10.2588
9745 17644 12.2509
9745 17771 11.3228
9745 17795 12.3549
9745 17797 12.3662
9745 17811 10.2943
9745 17827 13.2477
9745 17836 10.2875
9745 17845 11.2592
9745 17915 10.2348
9745 17995 16.2581
9745 18008 12.3323
9745 18090 17.3252
9745 18169 10.2271
9745 18172 10.2502
9745 18298 17.304
9745 18887 13.2504
9745 19422 12.2539
9745 19816 14.2299
9745 20016 12.2205
9745 20980 18.3051
9745 21654 13.2587
9745 23186 10.3337
9745 23373 16.3112
9745 23431 11.2626
9745 23555 10.298
9745 24119 17.2878
9745 25245 19.3255
9745 26377 10.2479
9745 26400 13.2799
9745 26407 15.2496
9745 26483 11.3127
9745 26552 12.3388
9745 26950 17.3152
9745 27473 10.2751
9745 27629 15.2528
9745 27661 13.2988
9745 28560 13.3513
9745 29873 17.2923
9745 30165 10.2438
9745 32207 13.2033
9745 35661 12.2453
9745 36492 10.2196
9745 44909 11.3354
9745 45220 10.2586
9745 46429 12.2924
9745 82778 10.3649
9778 12850 10.1934
9778 12904 14.2148
9778 16259 10.2252
9778 25245 10.2527
9778 26407 10.1969
9937 12850 10.1589
9937 12904 11.1695
10003 12904 10.1611
10044 12158 12.3838
10044 12904 10.2941
10044 14024 10.3215
10095 12850 11.1884
10095 12904 14.2213
10095 12948 12.2222
10095 14024 10.2299
10095 15270 11.2619
10095 16149 11.2075
10095 16259 10.2301
10095 18172 10.2207
10095 26407 11.2215
10121 12158 11.3783
10151 12904 12.2497
10185 10625 10.313
10185 10972 12.3875
10185 12061 10.2586
10185 12904 21.283
10185 14749 16.3749
10185 15213 10.3057
10185 15270 13.3623
10185 16259 14.2837
10185 17959 12.4088
10185 17995 11.2665
10185 25245 16.3928
10185 27629 10.3889
10185 30471 10.3041
10223 12904 10.2684
10239 12904 11.2512
10239 16259 11.2559
10241 10471 12.3228
10241 10625 14.3137
10241 11077 13.253
10241 11616 11.2898
10241 12061 10.2717
10241 12158 11.3302
10241 12850 13.2225
10241 12904 21.2982
10241 12948 11.2859
10241 13606 12.3542
10241 13962 11.3313
10241 14024 12.3041
10241 14193 12.294
10241 14785 10.2506
10241 14895 10.3014
10241 15270 14.3264
10241 15680 11.4092
10241 16255 10.3121
10241 16259 12.2909
10241 25245 10.3703
10241 27629 10.3103
10244 12158 13.4892
10244 23186 10.4509
10266 10335 12.2092
10266 10471 10.2205
10266 10625 13.2221
10266 10951 11.2109
10266 10972 11.2438
10266 11077 13.2068
10266 11695 10.1944
10266 11723 12.2485
10266 11981 10.1947
10266 12061 15.2042
10266 12158 11.2472
10266 12412 14.2109
10266 12760 11.1725
10266 12850 19.1895
10266 12904 21.2119
10266 12948 14.2194
10266 13606 14.2429
10266 13829 10.2286
10266 13997 11.2279
10266 14281 12.2036
10266 14373 12.2303
10266 14588 10.2383
10266 14895 11.2376
10266 15011 10.2265
10266 15106 10.2097
10266 15201 12.2371
10266 15213 13.2382
10266 15270 12.233
10266 15551 13.2312
10266 16149 12.2183
10266 16259 18.22
10266 16400 14.215
10266 18169 10.2046
10266 19816 10.2048
10266 26407 10.2051
10266 28572 10.2084
10266 29873 14.2242
10266 31924 10.2125
10335 10625 12.243
10335 10951 11.2248
10335 11077 12.2409
10335 11661 12.2555
10335 11981 10.2116
10335 12061 12.2325
10335 12158 12.3055
10335 12412 10.2388
10335 12760 12.1945
10335 12850 13.2234
10335 12904 16.2416
10335 12948 10.249
10335 13606 12.2676
10335 14281 11.251
10335 15201 10.2767
10335 15551 11.2756
10335 16149 12.2686
10335 16259 18.2413
10335 18090 10.2841
10335 20016 10.2021
10335 25245 10.2574
10382 12904 10.2388
10382 12948 10.2387
10465 11723 10.3689
10465 12904 10.2743
10465 18298 10.3136
10471 10625 11.298
10471 10951 10.2505
10471 10972 10.3413
10471 11723 10.346
10471 12904 17.2638
10471 12948 10.2443
10471 15213 13.2832
10471 15270 14.3273
10471 16255 12.2805
10471 16259 13.2554
10471 18172 10.2434
10471 25245 10.3453
10471 27629 12.3421
10588 12904 13.2523
10588 15270 10.303
10625 11077 12.2197
10625 11583 10.3084
10625 11616 10.2776
10625 11723 11.3307
10625 12061 13.244
10625 12158 12.2914
10625 12850 10.1951
